id,chunk_text,ticket_subject,ticket_type,ticket_priority,ticket_channel,ticket_status,product_purchased,date_ts,customer_satisfaction_rating,age_band,issue_family,issue_severity,needs_immediate_attention
7376,Refund status check. I submitted a refund request 10 days ago for Apple MacBook Pro with ID REF-2024-333. Just checking on the status as I have not heard anything yet,Refund status check,Refund request,Medium,Phone,Pending Customer Response,Sony WH-1000XM5,1708387200,3,18-24,refund,normal,false
1313,Minor preference. The default font size in iPhone 15 seems a bit small to me. I know I can change it in settings but wanted to mention it as feedback. Not urgent,Minor preference,Technical issue,Low,Chat,Pending Customer Response,Autodesk AutoCAD,1705276800,4,55-64,technical,low,false
3449,Stop all charges. Please stop all charges to my account for Amazon Echo immediately. My financial details were compromised and I cannot have any more transactions going through,Stop all charges,Cancellation request,Critical,Chat,Open,GoPro Hero,1708387200,4,55-64,cancellation,urgent,true
3813,Cancellation not processed. I requested cancellation 5 days ago and received a confirmation but I was charged again this month. Please actually cancel my account this time,Cancellation not processed,Cancellation request,High,Chat,Open,Amazon Echo,1730419200,3,55-64,cancellation,urgent,false
6086,Background research. I am just doing some background research on different products in this category. How does Sony WH-1000XM5 compare to BasicEdition Plus in general terms?,Background research,Product inquiry,Low,Phone,Closed,LG Smart TV,1712707200,4,35-44,product,low,false
7808,Overcharge query. I noticed my Autodesk AutoCAD bill was $149.99 higher than expected this month. I am not sure if this is an error or if there is a legitimate reason for the increase. Could you look into it?,Overcharge query,Billing inquiry,Medium,Chat,Pending Customer Response,Apple MacBook Pro,1709596800,,18-24,billing,normal,false
2363,Invoice needed. I need an official invoice for my iPhone 15 purchase for my company expense report. The confirmation email I received does not have enough detail for accounting,Invoice needed,Billing inquiry,Medium,Phone,Open,Autodesk AutoCAD,1712707200,5,65+,billing,normal,false
1976,Double charge. I was charged twice for my Google Pixel 8 subscription this month. Both charges of $59.99 are showing on my bank statement. Need one refunded soon please,Double charge,Billing inquiry,High,Chat,Open,GoPro Hero,1708387200,5,55-64,billing,urgent,false
3515,Cannot cancel online. I have been trying to cancel my Adobe Creative Cloud subscription for 2 days but the cancel button on the portal does not work. I keep getting charged. Please help,Cannot cancel online,Cancellation request,High,Social media,Open,LG Smart TV,1709596800,2,25-34,cancellation,urgent,false
1762,Fraudulent charges. I see several charges on my account totaling $749.99 that I did not make. My card details may have been stolen. I need all transactions frozen now,Fraudulent charges,Billing inquiry,Critical,Social media,Pending Customer Response,Microsoft Office 365,1709596800,,35-44,billing,urgent,true
5402,Feature verification. Before purchasing Adobe Creative Cloud I need to confirm it supports multi-user access as this is a hard requirement for our team. Please let me know as soon as you can,Feature verification,Product inquiry,High,Web,Open,Adobe Creative Cloud,1708387200,3,25-34,product,urgent,false
2740,"Receipt copy. Could I get a copy of my Adobe Creative Cloud receipt from 2024-02-20 for my personal records? No urgency at all, just need it for my files at some point",Receipt copy,Billing inquiry,Low,Social media,Closed,GoPro Hero,1709596800,1,65+,billing,low,false
5638,Warranty inquiry. I would like to understand the warranty terms for GoPro Hero before I decide to purchase. What is covered and for how long?,Warranty inquiry,Product inquiry,Medium,Phone,Pending Customer Response,Microsoft Office 365,1705276800,,55-64,product,normal,false
7819,Overcharge query. I noticed my Fitbit Charge 6 bill was $59.99 higher than expected this month. I am not sure if this is an error or if there is a legitimate reason for the increase. Could you look into it?,Overcharge query,Billing inquiry,Medium,Social media,Pending Customer Response,Microsoft Office 365,1708387200,2,25-34,billing,normal,false
2473,Proration confusion. I upgraded my plan last month and got a prorated charge of $29.99 that I do not fully understand. Can someone explain how this was calculated?,Proration confusion,Billing inquiry,Medium,Phone,Open,Apple MacBook Pro,1730419200,1,55-64,billing,normal,false
6739,Not as described. The Apple MacBook Pro I received is significantly different from what was advertised on the website. Key features are missing and I want a full refund of $99.00,Not as described,Refund request,High,Phone,Pending Customer Response,LG Smart TV,1730419200,4,18-24,refund,urgent,false
6892,Refund not received. I requested a refund 3 days ago with reference REF-2024-333 but still have not received anything. The money should have been back by now,Refund not received,Refund request,High,Social media,Closed,GoPro Hero,1712707200,1,55-64,refund,urgent,false
4008,Switching provider. Please cancel my Microsoft Office 365 subscription. I have found another solution that works better for my needs. Would like the cancellation confirmed by email,Switching provider,Cancellation request,Medium,Email,Pending Customer Response,Autodesk AutoCAD,1730419200,1,25-34,cancellation,normal,false
4719,Emergency procurement. Our current system completely failed this morning and we urgently need to know if Adobe Creative Cloud can replace it for 5 users by tomorrow. Please respond today,Emergency procurement,Product inquiry,Critical,Social media,Open,Nintendo Switch,1705276800,2,35-44,product,urgent,true
6178,"Feature curiosity. I was just wondering whether Amazon Echo supports multi-user access. Not planning to buy anything right now, just curious about the capability",Feature curiosity,Product inquiry,Low,Email,Pending Customer Response,Nintendo Switch,1712707200,1,45-54,product,low,false
1494,Feature suggestion. It would be nice if Dell XPS Laptop had a dark mode option. Just a suggestion for a future update. Current version works perfectly fine for me,Feature suggestion,Technical issue,Low,Chat,Closed,Samsung Galaxy S23,1712707200,2,45-54,technical,low,false
4207,No longer needed. I would like to cancel my Nintendo Switch account. I was using it for a project that has now ended and I have no further use for the service,No longer needed,Cancellation request,Medium,Phone,Pending Customer Response,Microsoft Office 365,1708387200,,25-34,cancellation,normal,false
6372,Multiple unauthorized charges. I found 30 unauthorized charges for Samsung Galaxy S23 on my account totaling $599.99. I never signed up for this. I need all charges reversed immediately,Multiple unauthorized charges,Refund request,Critical,Social media,Closed,Microsoft Office 365,1712707200,5,18-24,refund,urgent,true
2159,Invoice errors. The invoice I received has several incorrect line items. The total is about $99.00 more than it should be. Need a corrected invoice for my accounts department,Invoice errors,Billing inquiry,High,Phone,Open,Microsoft Office 365,1712707200,,25-34,billing,urgent,false
1170,Slow updates. Updates on Apple MacBook Pro take much longer than they used to. What used to take 5 minutes now takes 30. The device still works fine otherwise,Slow updates,Technical issue,Medium,Email,Closed,Nintendo Switch,1730419200,3,35-44,technical,normal,false
7584,Old purchase query. I bought Dell XPS Laptop a while back and never really got around to using it. I know I am probably outside the return window but wanted to ask just in case,Old purchase query,Refund request,Low,Phone,Open,Apple MacBook Pro,1708387200,4,55-64,refund,low,false
233,Complete failure. My Fitbit Charge 6 will not turn on at all. Shows error 404_DEVICE and then goes black. I have a deadline today and cannot work without it,Complete failure,Technical issue,Critical,Email,Pending Customer Response,Nintendo Switch,1730419200,5,45-54,technical,urgent,true
67,Data loss. We have lost critical data on iPhone 15. Files from the past 3 days are completely gone. We have a client presentation tomorrow and this is a disaster,Data loss,Technical issue,Critical,Email,Closed,Amazon Echo,1709596800,4,25-34,technical,urgent,true
1604,Large unauthorized charge. There is a charge of $749.99 on my account that I did not authorize. I have never purchased anything that expensive from you. I need this reversed today,Large unauthorized charge,Billing inquiry,Critical,Web,Pending Customer Response,Autodesk AutoCAD,1708387200,,45-54,billing,urgent,true
6169,"Feature curiosity. I was just wondering whether Sony WH-1000XM5 supports cloud backup. Not planning to buy anything right now, just curious about the capability",Feature curiosity,Product inquiry,Low,Chat,Closed,Amazon Echo,1705276800,,55-64,product,low,false
3284,Emergency termination. Please cancel all HP LaserJet Printer subscriptions on my account immediately. We have a security issue and need to shut everything down today without delay,Emergency termination,Cancellation request,Critical,Chat,Closed,HP LaserJet Printer,1709596800,3,18-24,cancellation,urgent,true
3597,Auto renewal dispute. My Autodesk AutoCAD subscription renewed automatically and charged me $59.99 even though I tried to cancel last month. I want a cancellation and refund,Auto renewal dispute,Cancellation request,High,Social media,Pending Customer Response,Autodesk AutoCAD,1705276800,5,18-24,cancellation,urgent,false
